LO_Filename,LO_CrossSection,LO_Error,NLO_Filename,NLO_CrossSection,NLO_Error,Row_NLO/LO_Ratio
../submit_files/condorfiles/LO/result_WR6500_N100/WRtoNLtoLLJJ_WR6500_N100.log,0.0001078,3.173e-07,../submit_files/condorfiles/NLO/result_WR6500_N100_NLO/WRtoNLtoLLJJ_WR6500_N100_NLO.log,0.0001357,1.5e-07,1.258812615955473
../submit_files/condorfiles/LO/result_WR6500_N200/WRtoNLtoLLJJ_WR6500_N200.log,9.332e-05,4.308e-07,../submit_files/condorfiles/NLO/result_WR6500_N200_NLO/WRtoNLtoLLJJ_WR6500_N200_NLO.log,0.0001188,1.2e-07,1.2730390055722247
../submit_files/condorfiles/LO/result_WR6500_N300/WRtoNLtoLLJJ_WR6500_N300.log,8.15e-05,2.695e-07,../submit_files/condorfiles/NLO/result_WR6500_N300_NLO/WRtoNLtoLLJJ_WR6500_N300_NLO.log,0.0001053,1.1e-07,1.2920245398773005
../submit_files/condorfiles/LO/result_WR6500_N400/WRtoNLtoLLJJ_WR6500_N400.log,7.197e-05,2.345e-07,../submit_files/condorfiles/NLO/result_WR6500_N400_NLO/WRtoNLtoLLJJ_WR6500_N400_NLO.log,9.431e-05,8.3e-08,1.310407114075309
../submit_files/condorfiles/LO/result_WR6500_N500/WRtoNLtoLLJJ_WR6500_N500.log,6.465e-05,2.011e-07,../submit_files/condorfiles/NLO/result_WR6500_N500_NLO/WRtoNLtoLLJJ_WR6500_N500_NLO.log,8.539e-05,7.3e-08,1.3208043310131476
../submit_files/condorfiles/LO/result_WR6500_N600/WRtoNLtoLLJJ_WR6500_N600.log,5.841e-05,1.805e-07,../submit_files/condorfiles/NLO/result_WR6500_N600_NLO/WRtoNLtoLLJJ_WR6500_N600_NLO.log,7.771e-05,7.4e-08,1.330422872795754
../submit_files/condorfiles/LO/result_WR6500_N700/WRtoNLtoLLJJ_WR6500_N700.log,5.324e-05,1.627e-07,../submit_files/condorfiles/NLO/result_WR6500_N700_NLO/WRtoNLtoLLJJ_WR6500_N700_NLO.log,7.152e-05,6.6e-08,1.3433508640120213
../submit_files/condorfiles/LO/result_WR6500_N800/WRtoNLtoLLJJ_WR6500_N800.log,4.869e-05,1.5e-07,../submit_files/condorfiles/NLO/result_WR6500_N800_NLO/WRtoNLtoLLJJ_WR6500_N800_NLO.log,6.604e-05,5.9e-08,1.3563360032860956
../submit_files/condorfiles/LO/result_WR6500_N900/WRtoNLtoLLJJ_WR6500_N900.log,4.509e-05,1.379e-07,../submit_files/condorfiles/NLO/result_WR6500_N900_NLO/WRtoNLtoLLJJ_WR6500_N900_NLO.log,6.15e-05,5.6e-08,1.36393878908849
../submit_files/condorfiles/LO/result_WR6500_N1000/WRtoNLtoLLJJ_WR6500_N1000.log,4.173e-05,1.816e-07,../submit_files/condorfiles/NLO/result_WR6500_N1000_NLO/WRtoNLtoLLJJ_WR6500_N1000_NLO.log,5.748e-05,5.5e-08,1.377426312005751
../submit_files/condorfiles/LO/result_WR6500_N1100/WRtoNLtoLLJJ_WR6500_N1100.log,3.913e-05,1.685e-07,../submit_files/condorfiles/NLO/result_WR6500_N1100_NLO/WRtoNLtoLLJJ_WR6500_N1100_NLO.log,5.408e-05,5.3e-08,1.3820598006644518
../submit_files/condorfiles/LO/result_WR6500_N1200/WRtoNLtoLLJJ_WR6500_N1200.log,3.687e-05,1.535e-07,../submit_files/condorfiles/NLO/result_WR6500_N1200_NLO/WRtoNLtoLLJJ_WR6500_N1200_NLO.log,5.12e-05,5.2e-08,1.3886628695416328
../submit_files/condorfiles/LO/result_WR6500_N1300/WRtoNLtoLLJJ_WR6500_N1300.log,3.487e-05,1.403e-07,../submit_files/condorfiles/NLO/result_WR6500_N1300_NLO/WRtoNLtoLLJJ_WR6500_N1300_NLO.log,4.848e-05,4.4e-08,1.3903068540292514
../submit_files/condorfiles/LO/result_WR6500_N1400/WRtoNLtoLLJJ_WR6500_N1400.log,3.313e-05,2.22e-07,../submit_files/condorfiles/NLO/result_WR6500_N1400_NLO/WRtoNLtoLLJJ_WR6500_N1400_NLO.log,4.611e-05,4.4e-08,1.3917899185028673
../submit_files/condorfiles/LO/result_WR6500_N1500/WRtoNLtoLLJJ_WR6500_N1500.log,3.145e-05,2.413e-07,../submit_files/condorfiles/NLO/result_WR6500_N1500_NLO/WRtoNLtoLLJJ_WR6500_N1500_NLO.log,4.402e-05,3.6e-08,1.3996820349761527
../submit_files/condorfiles/LO/result_WR6500_N1600/WRtoNLtoLLJJ_WR6500_N1600.log,2.995e-05,1.898e-07,../submit_files/condorfiles/NLO/result_WR6500_N1600_NLO/WRtoNLtoLLJJ_WR6500_N1600_NLO.log,4.223e-05,3.5e-08,1.4100166944908181
../submit_files/condorfiles/LO/result_WR6500_N1700/WRtoNLtoLLJJ_WR6500_N1700.log,2.891e-05,1.556e-07,../submit_files/condorfiles/NLO/result_WR6500_N1700_NLO/WRtoNLtoLLJJ_WR6500_N1700_NLO.log,4.054e-05,3.5e-08,1.402282947077136
../submit_files/condorfiles/LO/result_WR6500_N1800/WRtoNLtoLLJJ_WR6500_N1800.log,2.79e-05,3.244e-07,../submit_files/condorfiles/NLO/result_WR6500_N1800_NLO/WRtoNLtoLLJJ_WR6500_N1800_NLO.log,3.897e-05,3.6e-08,1.396774193548387
../submit_files/condorfiles/LO/result_WR6500_N1900/WRtoNLtoLLJJ_WR6500_N1900.log,2.663e-05,2.797e-07,../submit_files/condorfiles/NLO/result_WR6500_N1900_NLO/WRtoNLtoLLJJ_WR6500_N1900_NLO.log,3.762e-05,3.3e-08,1.4126924521216673
../submit_files/condorfiles/LO/result_WR6500_N2000/WRtoNLtoLLJJ_WR6500_N2000.log,2.585e-05,2.648e-07,../submit_files/condorfiles/NLO/result_WR6500_N2000_NLO/WRtoNLtoLLJJ_WR6500_N2000_NLO.log,3.636e-05,3.1e-08,1.406576402321083
../submit_files/condorfiles/LO/result_WR6500_N2100/WRtoNLtoLLJJ_WR6500_N2100.log,2.492e-05,4.02e-07,../submit_files/condorfiles/NLO/result_WR6500_N2100_NLO/WRtoNLtoLLJJ_WR6500_N2100_NLO.log,3.514e-05,2.8e-08,1.4101123595505618
../submit_files/condorfiles/LO/result_WR6500_N2200/WRtoNLtoLLJJ_WR6500_N2200.log,2.418e-05,2.042e-07,../submit_files/condorfiles/NLO/result_WR6500_N2200_NLO/WRtoNLtoLLJJ_WR6500_N2200_NLO.log,3.408e-05,3e-08,1.4094292803970223
../submit_files/condorfiles/LO/result_WR6500_N2300/WRtoNLtoLLJJ_WR6500_N2300.log,2.341e-05,2.949e-07,../submit_files/condorfiles/NLO/result_WR6500_N2300_NLO/WRtoNLtoLLJJ_WR6500_N2300_NLO.log,3.298e-05,3.1e-08,1.4087996582656983
../submit_files/condorfiles/LO/result_WR6500_N2400/WRtoNLtoLLJJ_WR6500_N2400.log,2.286e-05,2.86e-07,../submit_files/condorfiles/NLO/result_WR6500_N2400_NLO/WRtoNLtoLLJJ_WR6500_N2400_NLO.log,3.194e-05,2.9e-08,1.3972003499562555
../submit_files/condorfiles/LO/result_WR6500_N2500/WRtoNLtoLLJJ_WR6500_N2500.log,2.209e-05,2.608e-07,../submit_files/condorfiles/NLO/result_WR6500_N2500_NLO/WRtoNLtoLLJJ_WR6500_N2500_NLO.log,3.093e-05,2.6e-08,1.400181077410593
../submit_files/condorfiles/LO/result_WR6500_N2600/WRtoNLtoLLJJ_WR6500_N2600.log,2.11e-05,1.791e-07,../submit_files/condorfiles/NLO/result_WR6500_N2600_NLO/WRtoNLtoLLJJ_WR6500_N2600_NLO.log,2.999e-05,2.5e-08,1.4213270142180094
../submit_files/condorfiles/LO/result_WR6500_N2700/WRtoNLtoLLJJ_WR6500_N2700.log,2.052e-05,2.28e-07,../submit_files/condorfiles/NLO/result_WR6500_N2700_NLO/WRtoNLtoLLJJ_WR6500_N2700_NLO.log,2.906e-05,2.2e-08,1.4161793372319689
../submit_files/condorfiles/LO/result_WR6500_N2800/WRtoNLtoLLJJ_WR6500_N2800.log,1.977e-05,1.8e-07,../submit_files/condorfiles/NLO/result_WR6500_N2800_NLO/WRtoNLtoLLJJ_WR6500_N2800_NLO.log,2.82e-05,2.5e-08,1.426403641881639
../submit_files/condorfiles/LO/result_WR6500_N2900/WRtoNLtoLLJJ_WR6500_N2900.log,1.919e-05,1.699e-07,../submit_files/condorfiles/NLO/result_WR6500_N2900_NLO/WRtoNLtoLLJJ_WR6500_N2900_NLO.log,2.73e-05,2.3e-08,1.4226159458051066
../submit_files/condorfiles/LO/result_WR6500_N3000/WRtoNLtoLLJJ_WR6500_N3000.log,1.856e-05,1.415e-07,../submit_files/condorfiles/NLO/result_WR6500_N3000_NLO/WRtoNLtoLLJJ_WR6500_N3000_NLO.log,2.647e-05,2.1e-08,1.4261853448275863
../submit_files/condorfiles/LO/result_WR6500_N3100/WRtoNLtoLLJJ_WR6500_N3100.log,1.8e-05,1.166e-07,../submit_files/condorfiles/NLO/result_WR6500_N3100_NLO/WRtoNLtoLLJJ_WR6500_N3100_NLO.log,2.56e-05,2.3e-08,1.422222222222222
../submit_files/condorfiles/LO/result_WR6500_N3200/WRtoNLtoLLJJ_WR6500_N3200.log,1.723e-05,1.564e-07,../submit_files/condorfiles/NLO/result_WR6500_N3200_NLO/WRtoNLtoLLJJ_WR6500_N3200_NLO.log,2.472e-05,2.1e-08,1.4347069065583287
../submit_files/condorfiles/LO/result_WR6500_N3300/WRtoNLtoLLJJ_WR6500_N3300.log,1.672e-05,1.721e-07,../submit_files/condorfiles/NLO/result_WR6500_N3300_NLO/WRtoNLtoLLJJ_WR6500_N3300_NLO.log,2.384e-05,2e-08,1.4258373205741626
../submit_files/condorfiles/LO/result_WR6500_N3400/WRtoNLtoLLJJ_WR6500_N3400.log,1.603e-05,1.568e-07,../submit_files/condorfiles/NLO/result_WR6500_N3400_NLO/WRtoNLtoLLJJ_WR6500_N3400_NLO.log,2.298e-05,1.9e-08,1.4335620711166561
../submit_files/condorfiles/LO/result_WR6500_N3500/WRtoNLtoLLJJ_WR6500_N3500.log,1.549e-05,1.197e-07,../submit_files/condorfiles/NLO/result_WR6500_N3500_NLO/WRtoNLtoLLJJ_WR6500_N3500_NLO.log,2.21e-05,1.7e-08,1.4267269205939315
../submit_files/condorfiles/LO/result_WR6500_N3600/WRtoNLtoLLJJ_WR6500_N3600.log,1.488e-05,1.147e-07,../submit_files/condorfiles/NLO/result_WR6500_N3600_NLO/WRtoNLtoLLJJ_WR6500_N3600_NLO.log,2.124e-05,1.6e-08,1.4274193548387097
../submit_files/condorfiles/LO/result_WR6500_N3700/WRtoNLtoLLJJ_WR6500_N3700.log,1.426e-05,1.085e-07,../submit_files/condorfiles/NLO/result_WR6500_N3700_NLO/WRtoNLtoLLJJ_WR6500_N3700_NLO.log,2.033e-05,1.5e-08,1.4256661991584851
../submit_files/condorfiles/LO/result_WR6500_N3800/WRtoNLtoLLJJ_WR6500_N3800.log,1.366e-05,1.099e-07,../submit_files/condorfiles/NLO/result_WR6500_N3800_NLO/WRtoNLtoLLJJ_WR6500_N3800_NLO.log,1.943e-05,1.4e-08,1.4224011713030746
../submit_files/condorfiles/LO/result_WR6500_N3900/WRtoNLtoLLJJ_WR6500_N3900.log,1.299e-05,1.033e-07,../submit_files/condorfiles/NLO/result_WR6500_N3900_NLO/WRtoNLtoLLJJ_WR6500_N3900_NLO.log,1.855e-05,1.4e-08,1.4280215550423403
../submit_files/condorfiles/LO/result_WR6500_N4000/WRtoNLtoLLJJ_WR6500_N4000.log,1.235e-05,9.762e-08,../submit_files/condorfiles/NLO/result_WR6500_N4000_NLO/WRtoNLtoLLJJ_WR6500_N4000_NLO.log,1.765e-05,1.3e-08,1.42914979757085
../submit_files/condorfiles/LO/result_WR6500_N4100/WRtoNLtoLLJJ_WR6500_N4100.log,1.187e-05,9.985e-08,../submit_files/condorfiles/NLO/result_WR6500_N4100_NLO/WRtoNLtoLLJJ_WR6500_N4100_NLO.log,1.674e-05,1.2e-08,1.4102780117944398
../submit_files/condorfiles/LO/result_WR6500_N4200/WRtoNLtoLLJJ_WR6500_N4200.log,1.122e-05,9.468e-08,../submit_files/condorfiles/NLO/result_WR6500_N4200_NLO/WRtoNLtoLLJJ_WR6500_N4200_NLO.log,1.582e-05,1.1e-08,1.4099821746880572
../submit_files/condorfiles/LO/result_WR6500_N4300/WRtoNLtoLLJJ_WR6500_N4300.log,1.055e-05,8.883e-08,../submit_files/condorfiles/NLO/result_WR6500_N4300_NLO/WRtoNLtoLLJJ_WR6500_N4300_NLO.log,1.49e-05,1e-08,1.4123222748815165
../submit_files/condorfiles/LO/result_WR6500_N4400/WRtoNLtoLLJJ_WR6500_N4400.log,9.899e-06,8.209e-08,../submit_files/condorfiles/NLO/result_WR6500_N4400_NLO/WRtoNLtoLLJJ_WR6500_N4400_NLO.log,1.398e-05,9.8e-09,1.4122638650368724
../submit_files/condorfiles/LO/result_WR6500_N4500/WRtoNLtoLLJJ_WR6500_N4500.log,9.242e-06,7.604e-08,../submit_files/condorfiles/NLO/result_WR6500_N4500_NLO/WRtoNLtoLLJJ_WR6500_N4500_NLO.log,1.307e-05,1.1e-08,1.4141960614585587
../submit_files/condorfiles/LO/result_WR6500_N4600/WRtoNLtoLLJJ_WR6500_N4600.log,8.588e-06,6.97e-08,../submit_files/condorfiles/NLO/result_WR6500_N4600_NLO/WRtoNLtoLLJJ_WR6500_N4600_NLO.log,1.214e-05,1.2e-08,1.4136003726129485
../submit_files/condorfiles/LO/result_WR6500_N4700/WRtoNLtoLLJJ_WR6500_N4700.log,7.929e-06,6.381e-08,../submit_files/condorfiles/NLO/result_WR6500_N4700_NLO/WRtoNLtoLLJJ_WR6500_N4700_NLO.log,1.123e-05,7.9e-09,1.4163198385672846
../submit_files/condorfiles/LO/result_WR6500_N4800/WRtoNLtoLLJJ_WR6500_N4800.log,7.293e-06,5.384e-08,../submit_files/condorfiles/NLO/result_WR6500_N4800_NLO/WRtoNLtoLLJJ_WR6500_N4800_NLO.log,1.031e-05,7.1e-09,1.4136843548608253
../submit_files/condorfiles/LO/result_WR6500_N4900/WRtoNLtoLLJJ_WR6500_N4900.log,6.657e-06,5.144e-08,../submit_files/condorfiles/NLO/result_WR6500_N4900_NLO/WRtoNLtoLLJJ_WR6500_N4900_NLO.log,9.404e-06,9.1e-09,1.4126483400931351
../submit_files/condorfiles/LO/result_WR6500_N5000/WRtoNLtoLLJJ_WR6500_N5000.log,6.034e-06,4.408e-08,../submit_files/condorfiles/NLO/result_WR6500_N5000_NLO/WRtoNLtoLLJJ_WR6500_N5000_NLO.log,8.52e-06,7.1e-09,1.4119986741796486
../submit_files/condorfiles/LO/result_WR6500_N5100/WRtoNLtoLLJJ_WR6500_N5100.log,5.415e-06,3.982e-08,../submit_files/condorfiles/NLO/result_WR6500_N5100_NLO/WRtoNLtoLLJJ_WR6500_N5100_NLO.log,7.636e-06,7.3e-09,1.410156971375808
../submit_files/condorfiles/LO/result_WR6500_N5200/WRtoNLtoLLJJ_WR6500_N5200.log,4.822e-06,3.57e-08,../submit_files/condorfiles/NLO/result_WR6500_N5200_NLO/WRtoNLtoLLJJ_WR6500_N5200_NLO.log,6.778e-06,5.7e-09,1.4056408129406885
../submit_files/condorfiles/LO/result_WR6500_N5300/WRtoNLtoLLJJ_WR6500_N5300.log,4.215e-06,3.324e-08,../submit_files/condorfiles/NLO/result_WR6500_N5300_NLO/WRtoNLtoLLJJ_WR6500_N5300_NLO.log,5.955e-06,5.7e-09,1.4128113879003557
../submit_files/condorfiles/LO/result_WR6500_N5400/WRtoNLtoLLJJ_WR6500_N5400.log,3.646e-06,2.658e-08,../submit_files/condorfiles/NLO/result_WR6500_N5400_NLO/WRtoNLtoLLJJ_WR6500_N5400_NLO.log,5.16e-06,4.9e-09,1.4152495885902359
../submit_files/condorfiles/LO/result_WR6500_N5500/WRtoNLtoLLJJ_WR6500_N5500.log,3.111e-06,2.49e-08,../submit_files/condorfiles/NLO/result_WR6500_N5500_NLO/WRtoNLtoLLJJ_WR6500_N5500_NLO.log,4.398e-06,4.3e-09,1.4136933461909353
../submit_files/condorfiles/LO/result_WR6500_N5600/WRtoNLtoLLJJ_WR6500_N5600.log,2.614e-06,2.015e-08,../submit_files/condorfiles/NLO/result_WR6500_N5600_NLO/WRtoNLtoLLJJ_WR6500_N5600_NLO.log,3.677e-06,3.1e-09,1.4066564651874522
../submit_files/condorfiles/LO/result_WR6500_N5700/WRtoNLtoLLJJ_WR6500_N5700.log,2.124e-06,1.598e-08,../submit_files/condorfiles/NLO/result_WR6500_N5700_NLO/WRtoNLtoLLJJ_WR6500_N5700_NLO.log,3.003e-06,2.1e-09,1.4138418079096045
../submit_files/condorfiles/LO/result_WR6500_N5800/WRtoNLtoLLJJ_WR6500_N5800.log,1.684e-06,7.937e-09,../submit_files/condorfiles/NLO/result_WR6500_N5800_NLO/WRtoNLtoLLJJ_WR6500_N5800_NLO.log,2.382e-06,1.7e-09,1.4144893111638952
../submit_files/condorfiles/LO/result_WR6500_N5900/WRtoNLtoLLJJ_WR6500_N5900.log,1.284e-06,9.221e-09,../submit_files/condorfiles/NLO/result_WR6500_N5900_NLO/WRtoNLtoLLJJ_WR6500_N5900_NLO.log,1.823e-06,1.3e-09,1.4197819314641744
../submit_files/condorfiles/LO/result_WR6500_N6000/WRtoNLtoLLJJ_WR6500_N6000.log,9.37e-07,7.295e-09,../submit_files/condorfiles/NLO/result_WR6500_N6000_NLO/WRtoNLtoLLJJ_WR6500_N6000_NLO.log,1.332e-06,9.6e-10,1.4215581643543223
../submit_files/condorfiles/LO/result_WR6500_N6100/WRtoNLtoLLJJ_WR6500_N6100.log,6.447e-07,4.826e-09,../submit_files/condorfiles/NLO/result_WR6500_N6100_NLO/WRtoNLtoLLJJ_WR6500_N6100_NLO.log,9.172e-07,6.7e-10,1.4226772142081587
../submit_files/condorfiles/LO/result_WR6500_N6200/WRtoNLtoLLJJ_WR6500_N6200.log,4.097e-07,3.744e-09,../submit_files/condorfiles/NLO/result_WR6500_N6200_NLO/WRtoNLtoLLJJ_WR6500_N6200_NLO.log,5.822e-07,4.3e-10,1.4210397852086893
../submit_files/condorfiles/LO/result_WR6500_N6300/WRtoNLtoLLJJ_WR6500_N6300.log,2.321e-07,1.547e-09,../submit_files/condorfiles/NLO/result_WR6500_N6300_NLO/WRtoNLtoLLJJ_WR6500_N6300_NLO.log,3.326e-07,2.5e-10,1.4330030159414047
../submit_files/condorfiles/LO/result_WR6500_N6400/WRtoNLtoLLJJ_WR6500_N6400.log,1.174e-07,1.038e-09,../submit_files/condorfiles/NLO/result_WR6500_N6400_NLO/WRtoNLtoLLJJ_WR6500_N6400_NLO.log,1.702e-07,1.3e-10,1.4497444633730834
